'Was ⌥ option used?'			'0 - Using the Menu Bar'			False
'Was ⌥ option used?'			'1 - Open multiple windows in an app.\nOpen multiple windows in an app. You can open and close multiple windows in most apps, including all internet browsers, text editors, productivity apps, media players, image viewers, and file managers.\n- You can also use this method to close all folders if you have multiple windows open in Finder.\n- ;'			False
'Was ⌥ option used?'			"2 - Click the app icon on the Dock.\nClick the app icon on the Dock. You will see this app's icon on the Dock at the bottom of your screen. Click on it make sure you're not closing any other apps. You will see the app name on the menu bar in the upper-left corner of your screen."			False
'Was ⌥ option used?'			'3 - Click the File button on the menu bar.\nClick the File button on the menu bar. This button is located next to the app name in the upper-left corner of your screen. A drop-down menu will appear.'			False
'Was ⌥ option used?'			'4 - Press and hold the ⌥ Option button on your keyboard.\nPress and hold the ⌥ Option button on your keyboard. Without closing the File menu, press the Option button to see more menu options. Some of the options in the drop-down menu will change.\n- On some keyboards, you will have Alt instead of Option. In this case, look for the ⌥ sign on your keyboard.'			True
'Was ⌥ option used?'			'5 - Click Close All on the drop-down menu.\nClick Close All on the drop-down menu. It will close all open windows in this app without quitting the app. The app will keep running in the background.'			False
'Was ⌘ command button used?'			'0 - Using Keyboard Commands'			False
'Was ⌘ command button used?'			'1 - Open multiple windows in an app.\nOpen multiple windows in an app. You can open and close multiple windows in most apps, including all internet browsers, text editors, productivity apps, media players, image viewers, and file managers.\n- You can also use this method to close all open folders if you have multiple windows open in Finder.'			False
'Was ⌘ command button used?'			'2 - Press and hold the ⌘ Command button on your keyboard.\nPress and hold the ⌘ Command button on your keyboard.\n- On some keyboards, you will see ⌘ Cmd instead of Command.'			True
'Was ⌘ command button used?'			'3 - Press Tab ↹ while holding ⌘ Command.\nPress Tab ↹ while holding ⌘ Command. This button is in the upper-left corner of your keyboard. This key combination will let you scroll through app icons to switch between apps currently open and running on your Mac.'			False
'Was ⌘ command button used?'			"4 - Make sure the application switcher is on the app you want to close.\nMake sure the application switcher is on the app you want to close. Scroll through apps in the switcher until you're on the correct app."			False
