0####-####connecting####wirelessly	0,0,0,0	0,0,0,0	False
1####-####flip####the####switch####locate####on####the####back####of####the####controller####to####pc####bluetooth####mode####(####if####available####)####.####flip####the####switch####locate####on####the####back####of####the####controller####to####pc####bluetooth####mode####(####if####available####)####.####the####switch####have####a####blue####background####(####on####the####razer####raiju####ultimate####)####and####be####locate####in####the####center####of####the####back####of####the####controller####.####-####depend####on####the####model####of####the####razer####controller####you####have####,####the####switch####might####be####locate####somewhere####else####.####you####will####need####to####refer####to####the####razer####'s####instruction####manual####for####more####detail####.####you####razer####controller####might####not####have####a####bluetooth####function####and####may####only####be####able####to####connect####with####a####usb####cable####.####-####if####this####be####you####first####time####use####the####razer####controller####or####its####charge####be####low####,####you####will####most####likely####want####to####make####a####wire####connection####.####if####the####light####on####you####controller####be####red####,####the####charge####be####low####.####-####;	0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	False
2####-####tap####the####ps####button####to####turn####the####controller####on####.####tap####the####ps####button####to####turn####the####controller####on####.####the####controller####should####light####up####to####show####you####that####it####be####turn####on####.	0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	False
3####-####press####and####hold####the####ps####and####option####button####for####at####least####5####seconds####.####press####and####hold####the####ps####and####option####button####for####at####least####5####seconds####.####when####the####status####light####change####from####slow####to####rapid####blinking####,####you####controller####be####in####pair####mode####and####you####can####release####the####button####you####be####hold####down####.	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	False
4####-####go####to####setting####on####you####computer####.####go####to####setting####on####you####computer####.####you####will####find####the####gear####icon####for####setting####in####the####start####menu####(####you####can####either####click####the####start####menu####icon####in####you####taskbar####or####you####can####press####⊞####win####)####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	False
5####-####click####device####.####click####device####.####you####will####see####this####as####the####first####option####in####the####second####column####.	0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	False
6####-####click####add####bluetooth####or####other####device####.####click####add####bluetooth####or####other####device####.####you####will####see####this####on####the####right####side####of####the####window####;####it####be####the####first####clickable####option####.####you####will####see####discoverable####device####appear####in####the####list####as####you####computer####scan####.	0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0	0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	False
7####-####click####the####razer####controller####to####pair####it####.####click####the####razer####controller####to####pair####it####.####if####you####do####not####see####it####in####the####list####,####you####might####need####to####turn####off####the####razer####controller####and####put####it####into####pair####mode####again####.	0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	False
8####-####click####done.####click####do####.####a####confirmation####window####will####display####that####you####have####successfully####connect####to####the####razer####controller####.####[####1####]####-####x####-####research####source	0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
9####-####install####the####appropriate####driver####.####install####the####appropriate####driver####.####you####should####be####automatically####prompt####to####install####driver####to####use####the####razer####controller####.####if####you####be####not####prompt####,####you####can####manually####get####the####driver####from####the####razer####support####site####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	False
