'Is controller powered on?'			'0 - Connecting Wirelessly'			None
'Is controller powered on?'			"1 - Turn on your Xbox One console.\nTurn on your Xbox One console. You'll see the power button on the right side of the unit if you have it positioned horizontally.\n- ;"			None
'Is controller powered on?'			'2 - Insert batteries into your controller.\nInsert batteries into your controller. Some models of the Xbox remote, like the Xbox Elite Wireless Controller Series 2 and the Xbox Adaptive Controller have built-in batteries and come with a USB-C cable for charging. Other models of Xbox controllers require AA batteries or rechargeable batteries to work.[1]\n- X\n- Research source\n- \n- You can get an Xbox One Play & Charge Kit that comes with a rechargeable battery and charging cable.[2]\n- X\n- Research source'			None
'Is controller powered on?'			"3 - Press and hold the Xbox button on your controller.\nPress and hold the Xbox button on your controller. This is the large circular button centered in your controller with the Xbox logo.\n- The button should flash to indicate that it's unpaired and looking for something to connect with.\n- You can release the Xbox button on your controller when the button is flashing."			True
'Is controller powered on?'			"4 - Press the bind button on the console.\nPress the bind button on the console. If your Xbox One X or Xbox One S is horizontally positioned, you'll see this button on the right side of the unit's face, below the power button.\n- If you have an original Xbox One, the bind button is a circular button on the side, around the edge of the unit from the disc tray."			None
'Is controller powered on?'			"5 - Press and hold the controller's bind/sync button.\nPress and hold the controller's bind/sync button. This is the circular button on top of the controller (not the Xbox button).\n- Release this button when you see the Xbox button flash a few more times.\n- When the Xbox button remains lit, your controller is connected to your console.[3]\n- X\n- Research source"			None
'Is controller powered on?'			'0 - Connecting Wirelessly'			None
'Is controller powered on?'			"1 - Flip the switch located on the back of the controller to PC Bluetooth mode (if available).\nFlip the switch located on the back of the controller to PC Bluetooth mode (if available). The switch has a blue background (on the Razer Raiju Ultimate) and is located in the center of the back of the controller.\n- Depending on the model of the Razer controller you have, the switch might be located somewhere else. You'll need to refer to the Razer's instruction manual for more details. Your Razer controller might not have a Bluetooth function and may only be able to connect with a USB cable.\n- If this is your first time using the Razer controller or its charge is low, you'll most likely want to make a wired connection. If the lights on your controller are red, the charge is low.\n- ;"			None
'Is controller powered on?'			"2 - Tap the PS button to turn the controller on.\nTap the PS button to turn the controller on. The controller should light up to show you that it's turned on."			True
'Is controller powered on?'			"3 - Press and hold the PS and Options buttons for at least 5 seconds.\nPress and hold the PS and Options buttons for at least 5 seconds. When the status light changes from slow to rapid blinking, your controller is in pairing mode and you can release the buttons you're holding down."			None
'Is controller powered on?'			"4 - Go to Settings on your computer.\nGo to Settings on your computer. You'll find the gear icon for Settings in the Start Menu (you can either click the Start Menu icon in your taskbar or you can press ⊞ Win)."			None
'Is controller powered on?'			"5 - Click Devices.\nClick Devices. You'll see this as the first option in the second column."			None
'Is controller powered on?'			"6 - Click Add Bluetooth or other devices.\nClick Add Bluetooth or other devices. You'll see this on the right side of the window; it's the first clickable option. You'll see discoverable devices appear in the list as your computer scans."			None
'Is controller powered on?'			"7 - Click the Razer controller to pair it.\nClick the Razer controller to pair it. If you don't see it in the list, you might need to turn off the Razer controller and put it into pairing mode again."			False
'Is controller powered on?'			"8 - Click Done.\nClick Done. A confirmation window will display that you've successfully connected to the Razer controller.[1]\n- X\n- Research source"			None
'Is controller powered on?'			"9 - Install the appropriate drivers.\nInstall the appropriate drivers. You should be automatically prompted to install drivers to use the Razer controller. If you aren't prompted, you can manually get the drivers from the Razer support site."			None
'Is hydra powered on?'			'0 - Using the Hydra'			None
'Is hydra powered on?'			'1 - Use the 1, 2, 3, and 4 buttons.\nUse the 1, 2, 3, and 4 buttons. These buttons are located on the face of each of the two controllers. These buttons are given numerical values for compatibility purposes, and the functions will depend on the game you’re playing.\n- The numerical buttons on the left-hand controller are usually used as directional keys while the buttons on the right are used as action keys.'			True
'Is hydra powered on?'			'2 - Use the 5 button.\nUse the 5 button. This button can be found on both controllers and is placed in between the numerical buttons 1, 2, 3, and 4. The 5 button usually works as the “Select” or “Start” button, or a way to access the game menu.'			None
'Is hydra powered on?'			'3 - Use the analog sticks.\nUse the analog sticks. The analog sticks are located right at the middle and can be found on both controllers. The analog sticks are used as substitute to the 1 to 4 buttons, but its functions may still depend on the kind of game you’re playing.'			None
'Is hydra powered on?'			'4 - Use the “Bumper” and “Trigger” buttons.\nUse the “Bumper” and “Trigger” buttons. These buttons can be found on the front side of the controllers, and just like the keys mentioned above, its functions will depend the on the game you’re playing.'			None
'Is hydra powered on?'			'5 - Use the motion-sense feature.\nUse the motion-sense feature. At the lower part of the base station you’ll see a Razer logo. To properly use the motion-sense feature of the controller, the logo should be facing you. The logo must be in line right between the two controllers.\n- This serves as a basic rule of thumb to properly align the base station, accurately using the motion sensing controllers.'			None
'Is earbud powered on?'			'0 - Soldering a Broken Connection'			None
'Is earbud powered on?'			'1 - Pinpoint the source of the issue.\nPinpoint the source of the issue. Put your earbuds in and listen closely to determine where the sound is cutting out. If only one earbud is dead, it usually means there’s a short in that section of the wiring. If there’s no output whatsoever, the damage may be located around the jack.[6]\n- X\n- Research source'			True
'Is earbud powered on?'			'2 - Pry open the plastic housing of a defective earbud.\nPry open the plastic housing of a defective earbud. To do this, you’ll need to use a small, thin tool, such as a flat blade screwdriver or pocket knife. Wedge the tip of the tool into the groove where the two halves of the housing fit together, then push down and twist sharply to force them apart.[7]\n- X\n- Research source\n- \n- Unless your earbuds are designed to be opened up, you may need to super glue them back together once you’re done with your repairs.'			None
'Is earbud powered on?'			'3 - Inspect the earbuds for faulty wiring.\nInspect the earbuds for faulty wiring. Inside the earbud, you should see two copper wires, each running to a different terminal around the edges of the circular circuit board. You’re looking for wires that have broken or come loose from their terminals.[8]\n- X\n- Research source\n- \n- If both wires seem to be in their proper place, the broken connection may be lower down the cord near the jack.'			None
'Is earbud powered on?'			'4 - Remove the barrel from the jack if that’s where the issue lies.\nRemove the barrel from the jack if that’s where the issue lies. Sometimes, the loose wire isn’t in one of the earbuds, but in the jack that plugs into your phone, laptop, or car stereo. In this case, you’ll need to remove the protective plastic barrel and peel back the rubber coating in order to expose the wires underneath. With the barrel out of the way, you’ll be able to apply solder freely as needed.[9]\n- X\n- Research source\n- \n- Some headphone jacks have barrels that screw off. Others can be pulled away using a little bit of force.'			None
'Is earbud powered on?'			'5 - Clean away the old solder\nClean away the old solder inside the earbuds before resoldering them. Lay the end of the desoldering braid flat over the blob of solder where the shorted wire has pulled away from the terminal. Heat the braid with your soldering iron where the two materials meet. The tightly-woven copper will wick up the remnants of the old solder, clearing the way for the new.[11]\n- X\n- Research source\n- \n- \n- Desoldering braids (sometimes known as “desoldering wicks”) can be found at any hardware store or home improvement center.\n- Once you’re done removing a blob of solder, cut the end off of the desoldering braid and repeat the process for each of the remaining blobs where the wire has come loose using a fresh section.'			None
'Is earbud powered on?'			'6 - Solder the broken wires back to the terminals inside the earbuds.\nSolder the broken wires back to the terminals inside the earbuds. Now that the faulty solder is out of the way, reattach the loose wire to its terminal and press a length of .032-diameter electronics solder into the joint. Heat the solder with your soldering iron to melt it and resecure the wire. Proceed to solder each broken wire.[12]\n- X\n- Research source\n- \n- \n- If both wires are broken, you can reconnect them to either of the terminals on the circuit board.\n- It may help to use a table clamp or pair of pliers to hold the cord and earbud together while you’re working.'			None
'Is earbud powered on?'			'7 - Reconnect each colored wire to its respective terminal to fix the jack.\nReconnect each colored wire to its respective terminal to fix the jack. When soldering split wires at the jack, it’s important to first make sure they’re running to the right terminals. On most pairs of earbuds, the copper wire should go to the large central terminal, the red wire to the smaller righthand terminal, and the green wire to the left.[13]\n- X\n- Research source\n- \n- \n- Connecting the wires to the wrong terminals could fail to solve the problem.\n- If you had to cut off the jack to uncover the broken wires, purchase a replacement jack and solder the wires to the color-coded terminals as described in the included instructions.[14]\n- X\n- Research source\n- \n- \n- On some replacement jacks, you can simply wind the broken wire through the small hole in the terminal a few times rather than soldering it on.[15]\n- X\n- Research source'			None
'Is earbud powered on?'			"8 - Test the earbuds to make sure they work.\nTest the earbuds to make sure they work. Plug in your earbuds and play some music to confirm that you’re getting sound out of both sides. Once you’ve repaired the damage to the internal wiring, they should be as good as new. Happy listening!\n- If you’re still not getting any sound, it may be because the solder didn’t hold, or you’ve accidentally run the colored wires to the wrong terminals. You have to try again in order to correct your mistake.\n- It's hard to justify the difficulty and expense of repairing shorts in the middle of the cord. If you suspect that's where the issue lies, you may be better off simply buying a new set of earbuds."			None
'Is headset powered on?'			'0 - Connecting via Bluetooth'			None
'Is headset powered on?'			"1 - Turn on your headset.\nTurn on your headset. Press the headset's power button to turn it on. If the headset isn't fully charged, you might also want to connect it to its charger to ensure that it stays on during the connection process."			True
'Is headset powered on?'			"2 - Open your computer's Start .\nOpen your computer's Start . Click the Windows logo in the bottom-left corner of the screen. The Start window will appear."			None
'Is headset powered on?'			'3 - Open Settings .\nOpen Settings . Click the gear-shaped icon in the lower-left side of the Start window.'			None
'Is headset powered on?'			"4 - Click Devices.\nClick Devices. It's a computer monitor-shaped icon in the middle of the Settings page."			None
'Is headset powered on?'			'5 - Click Bluetooth & other devices.\nClick Bluetooth & other devices. This tab is in the upper-left side of the Devices page.'			None
'Is headset powered on?'			'6 - Click the Bluetooth  switch if Bluetooth isn\'t on.\nClick the Bluetooth  switch if Bluetooth isn\'t on. It\'s below the "Bluetooth" heading near the top of the page. Doing so will switch Bluetooth to  On.\n- If the Bluetooth switch is blue (or your computer\'s default color), Bluetooth is already on.'			None
'Is headset powered on?'			"7 - Click Add Bluetooth or other device.\nClick Add Bluetooth or other device. It's at the top of the page. Doing so opens the Bluetooth menu."			None
'Is headset powered on?'			"8 - Click Bluetooth.\nClick Bluetooth. You'll find this at the top of the Bluetooth menu."			None
'Is headset powered on?'			"9 - Press your headset's pairing button.\nPress your headset's pairing button. This button's location will vary depending on your headset model. Most pairing buttons have a Bluetooth  icon next to them or on them.\n- Consult your headset's manual if you can't find the pairing button."			None
'Is headset powered on?'			"10 - Click your headset's name.\nClick your headset's name. It should appear in the Bluetooth menu within a few seconds. The headset's name will likely be a combination of the manufacturer's name and the headset's model number.\n- If the headset doesn't appear in the Bluetooth menu, turn the Bluetooth off, press the pairing button on your headset, and then turn Bluetooth back on."			None
