'Were settings of add bluetooth or other device changed?'			'0 - Connecting Wirelessly'			False
'Were settings of add bluetooth or other device changed?'			"1 - Flip the switch located on the back of the controller to PC Bluetooth mode (if available).\nFlip the switch located on the back of the controller to PC Bluetooth mode (if available). The switch has a blue background (on the Razer Raiju Ultimate) and is located in the center of the back of the controller.\n- Depending on the model of the Razer controller you have, the switch might be located somewhere else. You'll need to refer to the Razer's instruction manual for more details. Your Razer controller might not have a Bluetooth function and may only be able to connect with a USB cable.\n- If this is your first time using the Razer controller or its charge is low, you'll most likely want to make a wired connection. If the lights on your controller are red, the charge is low.\n- ;"			False
'Were settings of add bluetooth or other device changed?'			"2 - Tap the PS button to turn the controller on.\nTap the PS button to turn the controller on. The controller should light up to show you that it's turned on."			False
'Were settings of add bluetooth or other device changed?'			"3 - Press and hold the PS and Options buttons for at least 5 seconds.\nPress and hold the PS and Options buttons for at least 5 seconds. When the status light changes from slow to rapid blinking, your controller is in pairing mode and you can release the buttons you're holding down."			False
'Were settings of add bluetooth or other device changed?'			"4 - Go to Settings on your computer.\nGo to Settings on your computer. You'll find the gear icon for Settings in the Start Menu (you can either click the Start Menu icon in your taskbar or you can press ⊞ Win)."			False
'Were settings of add bluetooth or other device changed?'			"5 - Click Devices.\nClick Devices. You'll see this as the first option in the second column."			False
'Were settings of add bluetooth or other device changed?'			"6 - Click Add Bluetooth or other devices.\nClick Add Bluetooth or other devices. You'll see this on the right side of the window; it's the first clickable option. You'll see discoverable devices appear in the list as your computer scans."			False
'Were settings of add bluetooth or other device changed?'			"7 - Click the Razer controller to pair it.\nClick the Razer controller to pair it. If you don't see it in the list, you might need to turn off the Razer controller and put it into pairing mode again."			False
'Were settings of add bluetooth or other device changed?'			"8 - Click Done.\nClick Done. A confirmation window will display that you've successfully connected to the Razer controller.[1]\n- X\n- Research source"			True
'Were settings of add bluetooth or other device changed?'			"9 - Install the appropriate drivers.\nInstall the appropriate drivers. You should be automatically prompted to install drivers to use the Razer controller. If you aren't prompted, you can manually get the drivers from the Razer support site."			False
'Were settings of keyboard setting changed?'			'0 - Using macOS'			False
'Were settings of keyboard setting changed?'			'1 - Switch between your installed languages.\nSwitch between your installed languages. You can switch between your installed languages in a couple of different ways:\n- Click the icon that resembles a flag or a character in the menu bar at the top of your desktop.  Then select your preferred language and keyboard input.\n- Press the ⌘ Command key and the Spacebar to cycle through your installed languages.'			True
'Were settings of keyboard setting changed?'			'2 - Click the Apple menu  and select System Preferences.\nClick the Apple menu  and select System Preferences.  This will open the System Preferences menu, where you can set which input languages are available on your computer.'			False
'Were settings of keyboard setting changed?'			'3 - Click the Keyboard option.\nClick the Keyboard option. It has an icon that resembles a keyboard. This will display your keyboard settings.\n- If you are using a keyboard other than a Mac keyboard, click Change keyboard type under the "Keyboard" tab.  Follow the instructions to detect your keyboard type.'			False
'Were settings of keyboard setting changed?'			"4 - Click Input Sources tab.\nClick Input Sources tab.  It's at the top of the Keyboard menu.  This allows you to select what languages are installed."			False
'Were settings of keyboard setting changed?'			"5 - Click +.\nClick +.  It's below the list of languages to the left.  This opens a menu that allows you to add more languages.\n- Additionally, you can click any languages or keyboard inputs in the list of languages and click the minus (-) below the list to remove those languages."			False
'Were settings of keyboard setting changed?'			'6 - Search for your preferred language.\nSearch for your preferred language.  Use the search bar in the lower-right corner of the window to search for your preferred language.  This displays a list of languages that match your search.'			False
'Were settings of keyboard setting changed?'			'7 - Select your preferred language and click Add.\nSelect your preferred language and click Add.  When you see your preferred language in the list to the right, click it to select it.  Then click Add in the lower-right corner of the window to add your preferred language.  You can add as many languages as you need.  Click the flag or character icon in the menu bar at the top fo the screen to select your preferred keyboard layout or language.'			False
'Were settings of language and keyboard layout changed?'			'0 - Using Windows 8 and 8.1'			False
'Were settings of language and keyboard layout changed?'			'1 - Check the NumLock and Fn+NumLock keys.\nCheck the NumLock and Fn+NumLock keys. Many laptops will convert a good chunk of the keyboard into a number pad if NumLock is enabled. Press "NumLock" or press "FN" + "NumLock" keys to make sure that it is disabled. Try typing again to see if your keys are fixed. If this doesn\'t fix your problem, you may have the wrong language selected.'			False
'Were settings of language and keyboard layout changed?'			'2 - Switch between your installed keyboards.\nSwitch between your installed keyboards. There are several ways that you can change your input language if you have multiple keyboards installed:[2]\n- X\n- Research source\n- \n- \n- Click the Language button in your System Tray.  It has an abbreviation for your current language and keyboard layout.  Then click the language you want to use. This only appears when you have more than one language or keyboard installed.\n- Press and hold the Windows button and press the Spacebar to cycle between your installed languages and keyboards.\n- Press and hold the Windows button and press the Spacebar to cycle through your installed keyboards.'			True
'Were settings of language and keyboard layout changed?'			"3 - Press ⊞ Win+C to open the Charms menu.\nPress ⊞ Win+C to open the Charms menu. If the previous steps didn't resolve your issue, continue with this method. You can also open this by moving your mouse to the lower-right corner of the screen, or by swiping in from the right."			False
'Were settings of language and keyboard layout changed?'			"4 - Click Settings .\nClick Settings .  It's below an icon that resembles a gear in the Charms bar.  This opens the Settings menu."			False
'Were settings of language and keyboard layout changed?'			'5 - Click Control Panel.\nClick Control Panel.  This opens the Windows Control Panel.\n- This may be under "Change PC settings" or "more PC settings" in the lower-right corner of the Settings menu.[3]\n- X\n- Research source'			False
'Were settings of language and keyboard layout changed?'			'6 - Click Change input method.\nClick Change input method.  It\'s below "Clock, Language & Region" in the Control Panel.  It\'s next to an icon that resembles a clock and a globe.[4]\n- X\n- Research source'			False
'Were settings of language and keyboard layout changed?'			'7 - Click Options.\nClick Options.  It\'s to the right of the selected language in the "Change your language preferences" menu.\n- If the selected language is incorrect, click your preferred language in the list of languages.  Click the button that says Move Up above the list of languages until your preferred language is at the top of the list.\n- If your preferred language is not listed, click Add Language at the top of the menu and select your preferred language.  Then download the language package.\n- Additionally, you can click Remove next to any keyboards or input methods you don\'t use in the "Language Options" window to uninstall them.'			False
'Were settings of language and keyboard layout changed?'			'8 - Click Add an input method.\nClick Add an input method.  It\'s the blue text in the area labeled "Input method".'			False
'Were settings of language and keyboard layout changed?'			'9 - Type your language or keyboard layout in the search bar.\nType your language or keyboard layout in the search bar.  The search bar is in the upper-right corner of the "Input method" window.  This displays a list of keyboard layouts and input methods.'			False
'Were settings of language and keyboard layout changed?'			"10 - Click your preferred keyboard layout.\nClick your preferred keyboard layout.  It's in the list of keyboard layouts and input methods.  This selects the input method."			False
'Were settings of language and keyboard layout changed?'			'11 - Click Add.\nClick Add.  It\'s in the lower-right corner of the "Input Method" window.  This adds your input method and returns to the "Language Options" menu.'			False
'Were settings of language and keyboard layout changed?'			'12 - Click Save.\nClick Save.  It\'s in the lower-right corner of the "Language Options" menu.  This saves your language and keyboard input settings.  You can change between preferred languages and keyboard inputs by clicking the language icon in the taskbar (See Step 2).'			False
'Were settings of " change you language preference " menu changed?'			'0 - Using Windows 8 and 8.1'			False
'Were settings of " change you language preference " menu changed?'			'1 - Check the NumLock and Fn+NumLock keys.\nCheck the NumLock and Fn+NumLock keys. Many laptops will convert a good chunk of the keyboard into a number pad if NumLock is enabled. Press "NumLock" or press "FN" + "NumLock" keys to make sure that it is disabled. Try typing again to see if your keys are fixed. If this doesn\'t fix your problem, you may have the wrong language selected.'			False
'Were settings of " change you language preference " menu changed?'			'2 - Switch between your installed keyboards.\nSwitch between your installed keyboards. There are several ways that you can change your input language if you have multiple keyboards installed:[2]\n- X\n- Research source\n- \n- \n- Click the Language button in your System Tray.  It has an abbreviation for your current language and keyboard layout.  Then click the language you want to use. This only appears when you have more than one language or keyboard installed.\n- Press and hold the Windows button and press the Spacebar to cycle between your installed languages and keyboards.\n- Press and hold the Windows button and press the Spacebar to cycle through your installed keyboards.'			False
'Were settings of " change you language preference " menu changed?'			"3 - Press ⊞ Win+C to open the Charms menu.\nPress ⊞ Win+C to open the Charms menu. If the previous steps didn't resolve your issue, continue with this method. You can also open this by moving your mouse to the lower-right corner of the screen, or by swiping in from the right."			False
'Were settings of " change you language preference " menu changed?'			"4 - Click Settings .\nClick Settings .  It's below an icon that resembles a gear in the Charms bar.  This opens the Settings menu."			False
'Were settings of " change you language preference " menu changed?'			'5 - Click Control Panel.\nClick Control Panel.  This opens the Windows Control Panel.\n- This may be under "Change PC settings" or "more PC settings" in the lower-right corner of the Settings menu.[3]\n- X\n- Research source'			False
'Were settings of " change you language preference " menu changed?'			'6 - Click Change input method.\nClick Change input method.  It\'s below "Clock, Language & Region" in the Control Panel.  It\'s next to an icon that resembles a clock and a globe.[4]\n- X\n- Research source'			False
'Were settings of " change you language preference " menu changed?'			'7 - Click Options.\nClick Options.  It\'s to the right of the selected language in the "Change your language preferences" menu.\n- If the selected language is incorrect, click your preferred language in the list of languages.  Click the button that says Move Up above the list of languages until your preferred language is at the top of the list.\n- If your preferred language is not listed, click Add Language at the top of the menu and select your preferred language.  Then download the language package.\n- Additionally, you can click Remove next to any keyboards or input methods you don\'t use in the "Language Options" window to uninstall them.'			True
'Were settings of " change you language preference " menu changed?'			'8 - Click Add an input method.\nClick Add an input method.  It\'s the blue text in the area labeled "Input method".'			False
'Were settings of " change you language preference " menu changed?'			'9 - Type your language or keyboard layout in the search bar.\nType your language or keyboard layout in the search bar.  The search bar is in the upper-right corner of the "Input method" window.  This displays a list of keyboard layouts and input methods.'			False
'Were settings of " change you language preference " menu changed?'			"10 - Click your preferred keyboard layout.\nClick your preferred keyboard layout.  It's in the list of keyboard layouts and input methods.  This selects the input method."			False
'Were settings of " change you language preference " menu changed?'			'11 - Click Add.\nClick Add.  It\'s in the lower-right corner of the "Input Method" window.  This adds your input method and returns to the "Language Options" menu.'			False
'Were settings of " change you language preference " menu changed?'			'12 - Click Save.\nClick Save.  It\'s in the lower-right corner of the "Language Options" menu.  This saves your language and keyboard input settings.  You can change between preferred languages and keyboard inputs by clicking the language icon in the taskbar (See Step 2).'			False
'Were settings of prefer keyboard layout changed?'			'0 - Using Windows 8 and 8.1'			False
'Were settings of prefer keyboard layout changed?'			'1 - Check the NumLock and Fn+NumLock keys.\nCheck the NumLock and Fn+NumLock keys. Many laptops will convert a good chunk of the keyboard into a number pad if NumLock is enabled. Press "NumLock" or press "FN" + "NumLock" keys to make sure that it is disabled. Try typing again to see if your keys are fixed. If this doesn\'t fix your problem, you may have the wrong language selected.'			False
'Were settings of prefer keyboard layout changed?'			'2 - Switch between your installed keyboards.\nSwitch between your installed keyboards. There are several ways that you can change your input language if you have multiple keyboards installed:[2]\n- X\n- Research source\n- \n- \n- Click the Language button in your System Tray.  It has an abbreviation for your current language and keyboard layout.  Then click the language you want to use. This only appears when you have more than one language or keyboard installed.\n- Press and hold the Windows button and press the Spacebar to cycle between your installed languages and keyboards.\n- Press and hold the Windows button and press the Spacebar to cycle through your installed keyboards.'			False
