0####-####use####vim	0,0,1,0	0,0,0,0	None
1####-####type####vi####filename####.####txt####into####terminal####.####type####vi####filename####.####txt####into####terminal####.####the####"####vi####"####part####of####this####command####select####the####vim####text####editor####as####the####program####to####use####.####you####will####replace####"####filename####"####with####the####name####you####wish####to####assign####to####you####new####file####.####-####for####a####file####name####"####tamin####"####,####for####example####,####you####would####type####vi####tamin####.####txt.####-####if####you####current####directory####have####a####file####by####the####same####name####,####this####command####will####instead####open####that####file####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####press####↵####enter####.####press####↵####enter####.####this####will####create####you####new####file####and####open####it####in####the####vim####editor####.####you####should####see####a####blank####terminal####window####with####a####tilde####(####~####)####on####each####line####,####as####well####as####you####text####file####'s####name####at####the####bottom####of####the####window####.	0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####press####you####computer####'s####i####key####.####press####you####computer####'s####i####key####.####do####so####will####place####you####document####in####"####insert####"####mode####,####wherein####you####can####enter####text####as####need####.####-####you####should####see####--####insert####--####pop####up####at####the####bottom####of####the####window####when####you####press####the####i####key####.	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####enter####you####document####'s####text####.####enter####you####document####'s####text####.####you####can####simply####type####as####you####typically####would####for####any####other####text####document####.####to####save####the####current####line####of####text####and####jump####to####the####next####line####,####you####will####press####'s####enter####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####press####the####esc####key####.####press####the####esc####key####.####it####be####typically####in####the####upper-left####corner####of####you####computer####'s####keyboard####.####this####key####will####stop####the####insert####mode####.	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0	True
6####-####press####the####:####(####colon####)####key####.####press####the####:####(####colon####)####key####.####this####key####will####place####vim####in####"####command####"####mode####.####-####you####should####see####a####cursor####appear####at####the####bottom####of####the####window####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####type####:w####into####terminal####and####press####↵####enter####.####type####:w####into####terminal####and####press####↵####enter####.####this####command####will####save####you####document####as####it####currently####be####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####type####:q####into####terminal####and####press####↵####enter####.####type####:q####into####terminal####and####press####↵####enter####.####do####so####will####quit####out####of####vim####and####return####you####to####terminal####'s####main####interface####.####you####text####file####be####now####in####you####specify####directory####.####-####you####can####check####for####the####text####file####by####type####lo####into####terminal####and####press####↵####enter####and####then####look####for####the####file####'s####name####.####-####you####can####also####type####:####bq####to####save####and####quit####in####one####command####.	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
9####-####reopen####the####file####from####the####terminal####window####.####reopen####the####file####from####the####terminal####window####.####just####as####you####do####to####create####the####file####,####you####will####type####vi####filename####.####txt####to####open####the####file####.####this####time####when####you####open####the####file####,####you####should####see####any####save####change####that####you####make####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
